origin,destination,year,month,lon_o,lat_o,lon_d,lat_d,flights,passengers
ADELAIDE,BRISBANE,2012,10,138.5306,-34.945,153.1175,-27.3842,517,68760
ADELAIDE,MELBOURNE,2012,10,138.5306,-34.945,144.843,-37.6733,1509,177835
ADELAIDE,PERTH,2012,10,138.5306,-34.945,115.9672,-31.9403,472,57219
ADELAIDE,SYDNEY,2012,10,138.5306,-34.945,151.1753,-33.9399,1152,155028
BRISBANE,DARWIN,2012,10,153.1175,-27.3842,130.8767,-12.4147,184,30318
BRISBANE,HOBART,2012,10,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2012,10,153.1175,-27.3842,144.843,-37.6733,2133,290587
BRISBANE,PERTH,2012,10,153.1175,-27.3842,115.9672,-31.9403,481,92117
BRISBANE,SYDNEY,2012,10,153.1175,-27.3842,151.1753,-33.9399,2883,399822
DARWIN,MELBOURNE,2012,10,130.8767,-12.4147,144.843,-37.6733,161,24123
DARWIN,PERTH,2012,10,130.8767,-12.4147,115.9672,-31.9403,120,14018
DARWIN,SYDNEY,2012,10,130.8767,-12.4147,151.1753,-33.9399,236,29564
HOBART,MELBOURNE,2012,10,147.51,-42.8361,144.843,-37.6733,796,105446
HOBART,SYDNEY,2012,10,147.51,-42.8361,151.1753,-33.9399,350,42257
MELBOURNE,PERTH,2012,10,144.843,-37.6733,115.9672,-31.9403,1154,198663
MELBOURNE,SYDNEY,2012,10,144.843,-37.6733,151.1753,-33.9399,4870,715642
PERTH,SYDNEY,2012,10,115.9672,-31.9403,151.1753,-33.9399,751,163817
ADELAIDE,BRISBANE,2012,11,138.5306,-34.945,153.1175,-27.3842,501,65115
ADELAIDE,MELBOURNE,2012,11,138.5306,-34.945,144.843,-37.6733,1531,184433
ADELAIDE,PERTH,2012,11,138.5306,-34.945,115.9672,-31.9403,440,52102
ADELAIDE,SYDNEY,2012,11,138.5306,-34.945,151.1753,-33.9399,1153,158783
BRISBANE,DARWIN,2012,11,153.1175,-27.3842,130.8767,-12.4147,180,27087
BRISBANE,HOBART,2012,11,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2012,11,153.1175,-27.3842,144.843,-37.6733,2053,283939
BRISBANE,PERTH,2012,11,153.1175,-27.3842,115.9672,-31.9403,454,81841
BRISBANE,SYDNEY,2012,11,153.1175,-27.3842,151.1753,-33.9399,2770,383703
DARWIN,MELBOURNE,2012,11,130.8767,-12.4147,144.843,-37.6733,162,22097
DARWIN,PERTH,2012,11,130.8767,-12.4147,115.9672,-31.9403,116,12487
DARWIN,SYDNEY,2012,11,130.8767,-12.4147,151.1753,-33.9399,228,25076
HOBART,MELBOURNE,2012,11,147.51,-42.8361,144.843,-37.6733,982,122394
HOBART,SYDNEY,2012,11,147.51,-42.8361,151.1753,-33.9399,325,41955
MELBOURNE,PERTH,2012,11,144.843,-37.6733,115.9672,-31.9403,1072,191382
MELBOURNE,SYDNEY,2012,11,144.843,-37.6733,151.1753,-33.9399,4697,734270
PERTH,SYDNEY,2012,11,115.9672,-31.9403,151.1753,-33.9399,699,151188
ADELAIDE,BRISBANE,2012,12,138.5306,-34.945,153.1175,-27.3842,515,64782
ADELAIDE,MELBOURNE,2012,12,138.5306,-34.945,144.843,-37.6733,1582,173926
ADELAIDE,PERTH,2012,12,138.5306,-34.945,115.9672,-31.9403,464,53283
ADELAIDE,SYDNEY,2012,12,138.5306,-34.945,151.1753,-33.9399,1164,151697
BRISBANE,DARWIN,2012,12,153.1175,-27.3842,130.8767,-12.4147,189,29103
BRISBANE,HOBART,2012,12,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2012,12,153.1175,-27.3842,144.843,-37.6733,2057,271701
BRISBANE,PERTH,2012,12,153.1175,-27.3842,115.9672,-31.9403,480,89314
BRISBANE,SYDNEY,2012,12,153.1175,-27.3842,151.1753,-33.9399,2763,387658
DARWIN,MELBOURNE,2012,12,130.8767,-12.4147,144.843,-37.6733,168,21817
DARWIN,PERTH,2012,12,130.8767,-12.4147,115.9672,-31.9403,118,13280
DARWIN,SYDNEY,2012,12,130.8767,-12.4147,151.1753,-33.9399,240,27370
HOBART,MELBOURNE,2012,12,147.51,-42.8361,144.843,-37.6733,1060,131646
HOBART,SYDNEY,2012,12,147.51,-42.8361,151.1753,-33.9399,420,51373
MELBOURNE,PERTH,2012,12,144.843,-37.6733,115.9672,-31.9403,1117,200669
MELBOURNE,SYDNEY,2012,12,144.843,-37.6733,151.1753,-33.9399,4394,667134
PERTH,SYDNEY,2012,12,115.9672,-31.9403,151.1753,-33.9399,747,162233
ADELAIDE,BRISBANE,2013,1,138.5306,-34.945,153.1175,-27.3842,515,61302
ADELAIDE,MELBOURNE,2013,1,138.5306,-34.945,144.843,-37.6733,1603,175378
ADELAIDE,PERTH,2013,1,138.5306,-34.945,115.9672,-31.9403,452,52545
ADELAIDE,SYDNEY,2013,1,138.5306,-34.945,151.1753,-33.9399,1134,145731
BRISBANE,DARWIN,2013,1,153.1175,-27.3842,130.8767,-12.4147,184,28202
BRISBANE,HOBART,2013,1,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,1,153.1175,-27.3842,144.843,-37.6733,2052,266597
BRISBANE,PERTH,2013,1,153.1175,-27.3842,115.9672,-31.9403,481,88162
BRISBANE,SYDNEY,2013,1,153.1175,-27.3842,151.1753,-33.9399,2648,355894
DARWIN,MELBOURNE,2013,1,130.8767,-12.4147,144.843,-37.6733,165,22625
DARWIN,PERTH,2013,1,130.8767,-12.4147,115.9672,-31.9403,119,13055
DARWIN,SYDNEY,2013,1,130.8767,-12.4147,151.1753,-33.9399,207,24734
HOBART,MELBOURNE,2013,1,147.51,-42.8361,144.843,-37.6733,1053,135063
HOBART,SYDNEY,2013,1,147.51,-42.8361,151.1753,-33.9399,418,53989
MELBOURNE,PERTH,2013,1,144.843,-37.6733,115.9672,-31.9403,1070,199542
MELBOURNE,SYDNEY,2013,1,144.843,-37.6733,151.1753,-33.9399,4331,662404
PERTH,SYDNEY,2013,1,115.9672,-31.9403,151.1753,-33.9399,737,159093
ADELAIDE,BRISBANE,2013,2,138.5306,-34.945,153.1175,-27.3842,447,51793
ADELAIDE,MELBOURNE,2013,2,138.5306,-34.945,144.843,-37.6733,1447,163554
ADELAIDE,PERTH,2013,2,138.5306,-34.945,115.9672,-31.9403,405,45952
ADELAIDE,SYDNEY,2013,2,138.5306,-34.945,151.1753,-33.9399,1017,131371
BRISBANE,DARWIN,2013,2,153.1175,-27.3842,130.8767,-12.4147,168,22920
BRISBANE,HOBART,2013,2,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,2,153.1175,-27.3842,144.843,-37.6733,1816,225402
BRISBANE,PERTH,2013,2,153.1175,-27.3842,115.9672,-31.9403,408,70150
BRISBANE,SYDNEY,2013,2,153.1175,-27.3842,151.1753,-33.9399,2502,327988
DARWIN,MELBOURNE,2013,2,130.8767,-12.4147,144.843,-37.6733,149,17121
DARWIN,PERTH,2013,2,130.8767,-12.4147,115.9672,-31.9403,108,10422
DARWIN,SYDNEY,2013,2,130.8767,-12.4147,151.1753,-33.9399,172,19116
HOBART,MELBOURNE,2013,2,147.51,-42.8361,144.843,-37.6733,876,113864
HOBART,SYDNEY,2013,2,147.51,-42.8361,151.1753,-33.9399,304,38949
MELBOURNE,PERTH,2013,2,144.843,-37.6733,115.9672,-31.9403,940,158434
MELBOURNE,SYDNEY,2013,2,144.843,-37.6733,151.1753,-33.9399,4198,651732
PERTH,SYDNEY,2013,2,115.9672,-31.9403,151.1753,-33.9399,673,133021
ADELAIDE,BRISBANE,2013,3,138.5306,-34.945,153.1175,-27.3842,510,61967
ADELAIDE,MELBOURNE,2013,3,138.5306,-34.945,144.843,-37.6733,1612,194549
ADELAIDE,PERTH,2013,3,138.5306,-34.945,115.9672,-31.9403,451,53954
ADELAIDE,SYDNEY,2013,3,138.5306,-34.945,151.1753,-33.9399,1126,153793
BRISBANE,DARWIN,2013,3,153.1175,-27.3842,130.8767,-12.4147,184,28096
BRISBANE,HOBART,2013,3,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,3,153.1175,-27.3842,144.843,-37.6733,2018,254512
BRISBANE,PERTH,2013,3,153.1175,-27.3842,115.9672,-31.9403,445,83010
BRISBANE,SYDNEY,2013,3,153.1175,-27.3842,151.1753,-33.9399,2714,360464
DARWIN,MELBOURNE,2013,3,130.8767,-12.4147,144.843,-37.6733,170,21849
DARWIN,PERTH,2013,3,130.8767,-12.4147,115.9672,-31.9403,118,13050
DARWIN,SYDNEY,2013,3,130.8767,-12.4147,151.1753,-33.9399,201,23807
HOBART,MELBOURNE,2013,3,147.51,-42.8361,144.843,-37.6733,990,127135
HOBART,SYDNEY,2013,3,147.51,-42.8361,151.1753,-33.9399,380,46829
MELBOURNE,PERTH,2013,3,144.843,-37.6733,115.9672,-31.9403,1061,192388
MELBOURNE,SYDNEY,2013,3,144.843,-37.6733,151.1753,-33.9399,4630,716738
PERTH,SYDNEY,2013,3,115.9672,-31.9403,151.1753,-33.9399,739,154267
ADELAIDE,BRISBANE,2013,4,138.5306,-34.945,153.1175,-27.3842,497,63722
ADELAIDE,MELBOURNE,2013,4,138.5306,-34.945,144.843,-37.6733,1554,186599
ADELAIDE,PERTH,2013,4,138.5306,-34.945,115.9672,-31.9403,455,55223
ADELAIDE,SYDNEY,2013,4,138.5306,-34.945,151.1753,-33.9399,1123,156896
BRISBANE,DARWIN,2013,4,153.1175,-27.3842,130.8767,-12.4147,180,30235
BRISBANE,HOBART,2013,4,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,4,153.1175,-27.3842,144.843,-37.6733,1958,249551
BRISBANE,PERTH,2013,4,153.1175,-27.3842,115.9672,-31.9403,471,81447
BRISBANE,SYDNEY,2013,4,153.1175,-27.3842,151.1753,-33.9399,2641,359688
DARWIN,MELBOURNE,2013,4,130.8767,-12.4147,144.843,-37.6733,173,22841
DARWIN,PERTH,2013,4,130.8767,-12.4147,115.9672,-31.9403,116,13516
DARWIN,SYDNEY,2013,4,130.8767,-12.4147,151.1753,-33.9399,223,28414
HOBART,MELBOURNE,2013,4,147.51,-42.8361,144.843,-37.6733,864,116500
HOBART,SYDNEY,2013,4,147.51,-42.8361,151.1753,-33.9399,349,46484
MELBOURNE,PERTH,2013,4,144.843,-37.6733,115.9672,-31.9403,1083,189625
MELBOURNE,SYDNEY,2013,4,144.843,-37.6733,151.1753,-33.9399,4473,670431
PERTH,SYDNEY,2013,4,115.9672,-31.9403,151.1753,-33.9399,717,153944
ADELAIDE,BRISBANE,2013,5,138.5306,-34.945,153.1175,-27.3842,493,58394
ADELAIDE,MELBOURNE,2013,5,138.5306,-34.945,144.843,-37.6733,1529,174896
ADELAIDE,PERTH,2013,5,138.5306,-34.945,115.9672,-31.9403,449,51589
ADELAIDE,SYDNEY,2013,5,138.5306,-34.945,151.1753,-33.9399,1081,134661
BRISBANE,DARWIN,2013,5,153.1175,-27.3842,130.8767,-12.4147,188,31704
BRISBANE,HOBART,2013,5,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,5,153.1175,-27.3842,144.843,-37.6733,2041,249143
BRISBANE,PERTH,2013,5,153.1175,-27.3842,115.9672,-31.9403,463,81609
BRISBANE,SYDNEY,2013,5,153.1175,-27.3842,151.1753,-33.9399,2675,354588
DARWIN,MELBOURNE,2013,5,130.8767,-12.4147,144.843,-37.6733,169,22188
DARWIN,PERTH,2013,5,130.8767,-12.4147,115.9672,-31.9403,120,14374
DARWIN,SYDNEY,2013,5,130.8767,-12.4147,151.1753,-33.9399,227,29822
HOBART,MELBOURNE,2013,5,147.51,-42.8361,144.843,-37.6733,810,102709
HOBART,SYDNEY,2013,5,147.51,-42.8361,151.1753,-33.9399,279,35175
MELBOURNE,PERTH,2013,5,144.843,-37.6733,115.9672,-31.9403,1068,169882
MELBOURNE,SYDNEY,2013,5,144.843,-37.6733,151.1753,-33.9399,4627,672513
PERTH,SYDNEY,2013,5,115.9672,-31.9403,151.1753,-33.9399,722,144429
ADELAIDE,BRISBANE,2013,6,138.5306,-34.945,153.1175,-27.3842,470,56800
ADELAIDE,MELBOURNE,2013,6,138.5306,-34.945,144.843,-37.6733,1442,166740
ADELAIDE,PERTH,2013,6,138.5306,-34.945,115.9672,-31.9403,415,44601
ADELAIDE,SYDNEY,2013,6,138.5306,-34.945,151.1753,-33.9399,1023,127977
BRISBANE,DARWIN,2013,6,153.1175,-27.3842,130.8767,-12.4147,186,34514
BRISBANE,HOBART,2013,6,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,6,153.1175,-27.3842,144.843,-37.6733,1966,247424
BRISBANE,PERTH,2013,6,153.1175,-27.3842,115.9672,-31.9403,451,77740
BRISBANE,SYDNEY,2013,6,153.1175,-27.3842,151.1753,-33.9399,2593,356660
DARWIN,MELBOURNE,2013,6,130.8767,-12.4147,144.843,-37.6733,168,25771
DARWIN,PERTH,2013,6,130.8767,-12.4147,115.9672,-31.9403,114,15179
DARWIN,SYDNEY,2013,6,130.8767,-12.4147,151.1753,-33.9399,233,36224
HOBART,MELBOURNE,2013,6,147.51,-42.8361,144.843,-37.6733,790,97598
HOBART,SYDNEY,2013,6,147.51,-42.8361,151.1753,-33.9399,279,33133
MELBOURNE,PERTH,2013,6,144.843,-37.6733,115.9672,-31.9403,1012,167019
MELBOURNE,SYDNEY,2013,6,144.843,-37.6733,151.1753,-33.9399,4361,631452
PERTH,SYDNEY,2013,6,115.9672,-31.9403,151.1753,-33.9399,687,131400
ADELAIDE,BRISBANE,2013,7,138.5306,-34.945,153.1175,-27.3842,509,66650
ADELAIDE,MELBOURNE,2013,7,138.5306,-34.945,144.843,-37.6733,1625,199000
ADELAIDE,PERTH,2013,7,138.5306,-34.945,115.9672,-31.9403,472,53466
ADELAIDE,SYDNEY,2013,7,138.5306,-34.945,151.1753,-33.9399,1119,149178
BRISBANE,DARWIN,2013,7,153.1175,-27.3842,130.8767,-12.4147,205,38122
BRISBANE,HOBART,2013,7,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,7,153.1175,-27.3842,144.843,-37.6733,2149,286676
BRISBANE,PERTH,2013,7,153.1175,-27.3842,115.9672,-31.9403,474,87376
BRISBANE,SYDNEY,2013,7,153.1175,-27.3842,151.1753,-33.9399,2787,386496
DARWIN,MELBOURNE,2013,7,130.8767,-12.4147,144.843,-37.6733,189,30078
DARWIN,PERTH,2013,7,130.8767,-12.4147,115.9672,-31.9403,120,17522
DARWIN,SYDNEY,2013,7,130.8767,-12.4147,151.1753,-33.9399,251,41510
HOBART,MELBOURNE,2013,7,147.51,-42.8361,144.843,-37.6733,889,112138
HOBART,SYDNEY,2013,7,147.51,-42.8361,151.1753,-33.9399,319,38414
MELBOURNE,PERTH,2013,7,144.843,-37.6733,115.9672,-31.9403,1105,201143
MELBOURNE,SYDNEY,2013,7,144.843,-37.6733,151.1753,-33.9399,4824,723934
PERTH,SYDNEY,2013,7,115.9672,-31.9403,151.1753,-33.9399,739,155180
ADELAIDE,BRISBANE,2013,8,138.5306,-34.945,153.1175,-27.3842,486,60517
ADELAIDE,MELBOURNE,2013,8,138.5306,-34.945,144.843,-37.6733,1554,182168
ADELAIDE,PERTH,2013,8,138.5306,-34.945,115.9672,-31.9403,450,49111
ADELAIDE,SYDNEY,2013,8,138.5306,-34.945,151.1753,-33.9399,1076,140481
BRISBANE,DARWIN,2013,8,153.1175,-27.3842,130.8767,-12.4147,204,35723
BRISBANE,HOBART,2013,8,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,8,153.1175,-27.3842,144.843,-37.6733,2094,279458
BRISBANE,PERTH,2013,8,153.1175,-27.3842,115.9672,-31.9403,468,81092
BRISBANE,SYDNEY,2013,8,153.1175,-27.3842,151.1753,-33.9399,2751,378477
DARWIN,MELBOURNE,2013,8,130.8767,-12.4147,144.843,-37.6733,186,27506
DARWIN,PERTH,2013,8,130.8767,-12.4147,115.9672,-31.9403,118,15678
DARWIN,SYDNEY,2013,8,130.8767,-12.4147,151.1753,-33.9399,251,38407
HOBART,MELBOURNE,2013,8,147.51,-42.8361,144.843,-37.6733,880,112246
HOBART,SYDNEY,2013,8,147.51,-42.8361,151.1753,-33.9399,284,33855
MELBOURNE,PERTH,2013,8,144.843,-37.6733,115.9672,-31.9403,1072,180316
MELBOURNE,SYDNEY,2013,8,144.843,-37.6733,151.1753,-33.9399,4673,709921
PERTH,SYDNEY,2013,8,115.9672,-31.9403,151.1753,-33.9399,713,142662
ADELAIDE,BRISBANE,2013,9,138.5306,-34.945,153.1175,-27.3842,476,63253
ADELAIDE,MELBOURNE,2013,9,138.5306,-34.945,144.843,-37.6733,1556,179676
ADELAIDE,PERTH,2013,9,138.5306,-34.945,115.9672,-31.9403,449,51246
ADELAIDE,SYDNEY,2013,9,138.5306,-34.945,151.1753,-33.9399,1109,141044
BRISBANE,DARWIN,2013,9,153.1175,-27.3842,130.8767,-12.4147,197,33568
BRISBANE,HOBART,2013,9,153.1175,-27.3842,147.51,-42.8361,0,0
BRISBANE,MELBOURNE,2013,9,153.1175,-27.3842,144.843,-37.6733,2062,273245
BRISBANE,PERTH,2013,9,153.1175,-27.3842,115.9672,-31.9403,472,87028
BRISBANE,SYDNEY,2013,9,153.1175,-27.3842,151.1753,-33.9399,2743,367848
DARWIN,MELBOURNE,2013,9,130.8767,-12.4147,144.843,-37.6733,150,20723
DARWIN,PERTH,2013,9,130.8767,-12.4147,115.9672,-31.9403,116,14928
DARWIN,SYDNEY,2013,9,130.8767,-12.4147,151.1753,-33.9399,221,31247
HOBART,MELBOURNE,2013,9,147.51,-42.8361,144.843,-37.6733,868,105173
HOBART,SYDNEY,2013,9,147.51,-42.8361,151.1753,-33.9399,338,40558
MELBOURNE,PERTH,2013,9,144.843,-37.6733,115.9672,-31.9403,1091,183433
MELBOURNE,SYDNEY,2013,9,144.843,-37.6733,151.1753,-33.9399,4623,667855
PERTH,SYDNEY,2013,9,115.9672,-31.9403,151.1753,-33.9399,717,147536
ADELAIDE,BRISBANE,2013,10,138.5306,-34.945,153.1175,-27.3842,510,71828
ADELAIDE,MELBOURNE,2013,10,138.5306,-34.945,144.843,-37.6733,1603,195869
ADELAIDE,PERTH,2013,10,138.5306,-34.945,115.9672,-31.9403,473,57764
ADELAIDE,SYDNEY,2013,10,138.5306,-34.945,151.1753,-33.9399,1148,163001
BRISBANE,DARWIN,2013,10,153.1175,-27.3842,130.8767,-12.4147,201,34659
BRISBANE,HOBART,2013,10,153.1175,-27.3842,147.51,-42.8361,72,10000
BRISBANE,MELBOURNE,2013,10,153.1175,-27.3842,144.843,-37.6733,2197,296186
BRISBANE,PERTH,2013,10,153.1175,-27.3842,115.9672,-31.9403,504,97285
BRISBANE,SYDNEY,2013,10,153.1175,-27.3842,151.1753,-33.9399,2820,400932
DARWIN,MELBOURNE,2013,10,130.8767,-12.4147,144.843,-37.6733,161,22794
DARWIN,PERTH,2013,10,130.8767,-12.4147,115.9672,-31.9403,123,16262
DARWIN,SYDNEY,2013,10,130.8767,-12.4147,151.1753,-33.9399,232,32479
HOBART,MELBOURNE,2013,10,147.51,-42.8361,144.843,-37.6733,903,118350
HOBART,SYDNEY,2013,10,147.51,-42.8361,151.1753,-33.9399,349,47107
MELBOURNE,PERTH,2013,10,144.843,-37.6733,115.9672,-31.9403,1081,194443
MELBOURNE,SYDNEY,2013,10,144.843,-37.6733,151.1753,-33.9399,4808,729855
PERTH,SYDNEY,2013,10,115.9672,-31.9403,151.1753,-33.9399,742,163064
ADELAIDE,BRISBANE,2013,11,138.5306,-34.945,153.1175,-27.3842,490,63932
ADELAIDE,MELBOURNE,2013,11,138.5306,-34.945,144.843,-37.6733,1533,186740
ADELAIDE,PERTH,2013,11,138.5306,-34.945,115.9672,-31.9403,443,52691
ADELAIDE,SYDNEY,2013,11,138.5306,-34.945,151.1753,-33.9399,1042,148462
BRISBANE,DARWIN,2013,11,153.1175,-27.3842,130.8767,-12.4147,179,27738
BRISBANE,HOBART,2013,11,153.1175,-27.3842,147.51,-42.8361,121,17397
BRISBANE,MELBOURNE,2013,11,153.1175,-27.3842,144.843,-37.6733,2145,284819
BRISBANE,PERTH,2013,11,153.1175,-27.3842,115.9672,-31.9403,504,87822
BRISBANE,SYDNEY,2013,11,153.1175,-27.3842,151.1753,-33.9399,2696,381316
DARWIN,MELBOURNE,2013,11,130.8767,-12.4147,144.843,-37.6733,166,20466
DARWIN,PERTH,2013,11,130.8767,-12.4147,115.9672,-31.9403,114,12996
DARWIN,SYDNEY,2013,11,130.8767,-12.4147,151.1753,-33.9399,224,24840
HOBART,MELBOURNE,2013,11,147.51,-42.8361,144.843,-37.6733,893,117040
HOBART,SYDNEY,2013,11,147.51,-42.8361,151.1753,-33.9399,324,47070
MELBOURNE,PERTH,2013,11,144.843,-37.6733,115.9672,-31.9403,1008,177464
MELBOURNE,SYDNEY,2013,11,144.843,-37.6733,151.1753,-33.9399,4601,721218
PERTH,SYDNEY,2013,11,115.9672,-31.9403,151.1753,-33.9399,696,149425
ADELAIDE,BRISBANE,2013,12,138.5306,-34.945,153.1175,-27.3842,502,67331
ADELAIDE,MELBOURNE,2013,12,138.5306,-34.945,144.843,-37.6733,1540,189950
ADELAIDE,PERTH,2013,12,138.5306,-34.945,115.9672,-31.9403,470,56154
ADELAIDE,SYDNEY,2013,12,138.5306,-34.945,151.1753,-33.9399,1123,159347
BRISBANE,DARWIN,2013,12,153.1175,-27.3842,130.8767,-12.4147,196,30390
BRISBANE,HOBART,2013,12,153.1175,-27.3842,147.51,-42.8361,124,17699
BRISBANE,MELBOURNE,2013,12,153.1175,-27.3842,144.843,-37.6733,2174,285826
BRISBANE,PERTH,2013,12,153.1175,-27.3842,115.9672,-31.9403,514,94976
BRISBANE,SYDNEY,2013,12,153.1175,-27.3842,151.1753,-33.9399,2782,394726
DARWIN,MELBOURNE,2013,12,130.8767,-12.4147,144.843,-37.6733,174,22821
DARWIN,PERTH,2013,12,130.8767,-12.4147,115.9672,-31.9403,118,13630
DARWIN,SYDNEY,2013,12,130.8767,-12.4147,151.1753,-33.9399,230,26368
HOBART,MELBOURNE,2013,12,147.51,-42.8361,144.843,-37.6733,984,131023
HOBART,SYDNEY,2013,12,147.51,-42.8361,151.1753,-33.9399,414,55592
MELBOURNE,PERTH,2013,12,144.843,-37.6733,115.9672,-31.9403,1051,196036
MELBOURNE,SYDNEY,2013,12,144.843,-37.6733,151.1753,-33.9399,4524,685952
PERTH,SYDNEY,2013,12,115.9672,-31.9403,151.1753,-33.9399,756,166388
ADELAIDE,BRISBANE,2014,1,138.5306,-34.945,153.1175,-27.3842,513,64448
ADELAIDE,MELBOURNE,2014,1,138.5306,-34.945,144.843,-37.6733,1573,184780
ADELAIDE,PERTH,2014,1,138.5306,-34.945,115.9672,-31.9403,481,55161
ADELAIDE,SYDNEY,2014,1,138.5306,-34.945,151.1753,-33.9399,1131,151684
BRISBANE,DARWIN,2014,1,153.1175,-27.3842,130.8767,-12.4147,193,29076
BRISBANE,HOBART,2014,1,153.1175,-27.3842,147.51,-42.8361,122,17634
BRISBANE,MELBOURNE,2014,1,153.1175,-27.3842,144.843,-37.6733,2126,280261
BRISBANE,PERTH,2014,1,153.1175,-27.3842,115.9672,-31.9403,507,96776
BRISBANE,SYDNEY,2014,1,153.1175,-27.3842,151.1753,-33.9399,2743,354217
DARWIN,MELBOURNE,2014,1,130.8767,-12.4147,144.843,-37.6733,178,23166
DARWIN,PERTH,2014,1,130.8767,-12.4147,115.9672,-31.9403,119,13179
DARWIN,SYDNEY,2014,1,130.8767,-12.4147,151.1753,-33.9399,219,24423
HOBART,MELBOURNE,2014,1,147.51,-42.8361,144.843,-37.6733,995,134205
HOBART,SYDNEY,2014,1,147.51,-42.8361,151.1753,-33.9399,423,60408
MELBOURNE,PERTH,2014,1,144.843,-37.6733,115.9672,-31.9403,1081,198256
MELBOURNE,SYDNEY,2014,1,144.843,-37.6733,151.1753,-33.9399,4327,666443
PERTH,SYDNEY,2014,1,115.9672,-31.9403,151.1753,-33.9399,795,167064
ADELAIDE,BRISBANE,2014,2,138.5306,-34.945,153.1175,-27.3842,450,54628
ADELAIDE,MELBOURNE,2014,2,138.5306,-34.945,144.843,-37.6733,1471,174431
ADELAIDE,PERTH,2014,2,138.5306,-34.945,115.9672,-31.9403,413,46852
ADELAIDE,SYDNEY,2014,2,138.5306,-34.945,151.1753,-33.9399,1040,136167
BRISBANE,DARWIN,2014,2,153.1175,-27.3842,130.8767,-12.4147,176,23855
BRISBANE,HOBART,2014,2,153.1175,-27.3842,147.51,-42.8361,96,13748
BRISBANE,MELBOURNE,2014,2,153.1175,-27.3842,144.843,-37.6733,1827,233212
BRISBANE,PERTH,2014,2,153.1175,-27.3842,115.9672,-31.9403,427,77190
BRISBANE,SYDNEY,2014,2,153.1175,-27.3842,151.1753,-33.9399,2442,329597
DARWIN,MELBOURNE,2014,2,130.8767,-12.4147,144.843,-37.6733,146,17139
DARWIN,PERTH,2014,2,130.8767,-12.4147,115.9672,-31.9403,108,11493
DARWIN,SYDNEY,2014,2,130.8767,-12.4147,151.1753,-33.9399,176,17807
HOBART,MELBOURNE,2014,2,147.51,-42.8361,144.843,-37.6733,822,115361
HOBART,SYDNEY,2014,2,147.51,-42.8361,151.1753,-33.9399,280,42061
MELBOURNE,PERTH,2014,2,144.843,-37.6733,115.9672,-31.9403,930,162043
MELBOURNE,SYDNEY,2014,2,144.843,-37.6733,151.1753,-33.9399,4365,657177
PERTH,SYDNEY,2014,2,115.9672,-31.9403,151.1753,-33.9399,702,137862
ADELAIDE,BRISBANE,2014,3,138.5306,-34.945,153.1175,-27.3842,535,64806
ADELAIDE,MELBOURNE,2014,3,138.5306,-34.945,144.843,-37.6733,1584,195288
ADELAIDE,PERTH,2014,3,138.5306,-34.945,115.9672,-31.9403,460,53494
ADELAIDE,SYDNEY,2014,3,138.5306,-34.945,151.1753,-33.9399,1168,159345
BRISBANE,DARWIN,2014,3,153.1175,-27.3842,130.8767,-12.4147,215,27834
BRISBANE,HOBART,2014,3,153.1175,-27.3842,147.51,-42.8361,124,16866
BRISBANE,MELBOURNE,2014,3,153.1175,-27.3842,144.843,-37.6733,2077,266004
BRISBANE,PERTH,2014,3,153.1175,-27.3842,115.9672,-31.9403,484,88002
BRISBANE,SYDNEY,2014,3,153.1175,-27.3842,151.1753,-33.9399,2748,371228
DARWIN,MELBOURNE,2014,3,130.8767,-12.4147,144.843,-37.6733,182,21683
DARWIN,PERTH,2014,3,130.8767,-12.4147,115.9672,-31.9403,130,13072
DARWIN,SYDNEY,2014,3,130.8767,-12.4147,151.1753,-33.9399,205,21604
HOBART,MELBOURNE,2014,3,147.51,-42.8361,144.843,-37.6733,942,126088
HOBART,SYDNEY,2014,3,147.51,-42.8361,151.1753,-33.9399,365,49340
MELBOURNE,PERTH,2014,3,144.843,-37.6733,115.9672,-31.9403,1069,183231
MELBOURNE,SYDNEY,2014,3,144.843,-37.6733,151.1753,-33.9399,4729,718027
PERTH,SYDNEY,2014,3,115.9672,-31.9403,151.1753,-33.9399,773,151933
ADELAIDE,BRISBANE,2014,4,138.5306,-34.945,153.1175,-27.3842,546,65653
ADELAIDE,MELBOURNE,2014,4,138.5306,-34.945,144.843,-37.6733,1573,189371
ADELAIDE,PERTH,2014,4,138.5306,-34.945,115.9672,-31.9403,455,53547
ADELAIDE,SYDNEY,2014,4,138.5306,-34.945,151.1753,-33.9399,1206,155511
